CPU Usage,IO Usage,Memory Usage,Process Num,Network Bytes Rate,Packet Count,GPS X Offset,GPS Y Offset,Attack_Type
18.118833582782795,6.678402404491556,20.4215330039775,128.86566740265312,9.906848773541682,356.16150011340807,0,0,normal
11.465259836120312,8.369991712741905,21.571679482822784,222.94805477063392,2.356751985651792,409.14336883198814,0,0,normal
11.85813892978326,12.808496878823547,18.444808217149845,146.76244855131117,7.922509891938423,457.2447842880848,0,0,normal
10.64171232166748,8.26381489594018,18.260174042314127,257.9323573421391,4.295095846364855,346.72644982459474,0,0,normal
10.14505040435212,12.049474916865089,20.92350356097925,233.44101721712167,7.745111981832803,343.16585307134744,0,0,normal
15.527591987657766,11.808381699632193,23.64094521265352,122.00265407095203,2.691376325663722,304.4883378937046,0,0,normal
17.470223364413453,14.256396497743108,27.87557710739284,241.7478278506155,4.049133524367773,243.3632906595904,0,0,normal
19.15986096654207,12.348885600272826,18.546461068366774,297.7304566744516,5.282172552491026,408.4001694359529,0,0,normal
14.57422218702225,13.691365980128428,17.534918919337837,261.99274545581875,3.1108118180194246,350.11238117460465,0,0,normal
15.420933365016824,10.556585600468615,15.608322284514893,201.1794046079869,6.392408273549183,202.96366072940677,0,0,normal
19.01009104384648,9.316079931753858,22.05181007826584,191.137860325779,5.326729448271808,372.7485062711654,0,0,normal
13.632444985166972,13.35168475909861,20.14158630884165,227.35849650709173,3.1948685546865696,356.60356855177133,0,0,normal
15.938516432714588,11.86203567477438,20.670914535867546,299.7846708266186,7.476369724860032,450.7438508299785,0,0,normal
13.133500181860876,6.971530996753119,21.665120961222,232.2969055361416,8.012604904581693,283.07908865528805,0,0,normal
12.035936114222547,14.46652463046695,28.75993670423167,160.40432242732277,9.400232887404451,295.7463253925587,0,0,normal
16.45786880257433,6.724140982246261,17.690327049477965,150.8894680983483,4.698544625656825,464.1195887481081,0,0,normal
14.166840897115437,14.864641681406622,29.871532449907622,113.98950700000236,4.756049481736854,308.1997594324851,0,0,normal
11.045887486362648,6.541894004380984,19.25275603131652,156.91445135492256,6.534264352563058,435.5958977098777,0,0,normal
14.166448145025226,6.673097102945799,23.707584028252903,216.9518632509489,7.585467354180764,321.6864621616296,0,0,normal
18.65851595971971,14.74051514840416,27.76102671202887,118.97240634359494,7.769184659491952,223.9902152051257,0,0,normal
17.3681195893246,7.819489589474832,19.16200167702567,231.22181988635288,9.040725716113108,338.2787842281901,0,0,normal
12.268793789760416,7.200624076398241,17.90241586829589,191.72014085609345,7.408471114413703,380.9523001683393,0,0,normal
15.064234807784588,5.755361996694641,25.1884248959857,115.90905741832223,6.042707527440745,327.00770690887043,0,0,normal
17.167168345457693,11.328229440123057,17.588643709502943,113.50145058377711,7.33925225773543,333.4646926428701,0,0,normal
10.734351855091932,11.650190945933822,23.516717422536185,230.5169420243036,6.437532612208634,303.4029924748851,0,0,normal
10.219916679461576,5.814533926404971,26.71175070187625,299.2850729862111,6.268436466068639,376.9412497303007,0,0,normal
18.11913356763748,10.119057011130714,28.545536126001583,127.19334487106946,1.9426275678134295,418.78439195675344,0,0,normal
18.78645845238168,6.647793235328935,19.42054083559802,141.4804067601019,8.295729409905583,269.58494815415406,0,0,normal
18.199915614841977,9.778210271699171,25.309503379452785,126.07791718781424,5.93215945477731,448.522265844524,0,0,normal
14.706844669153863,8.702336832847694,27.590898090524828,104.27167320559856,1.5370892273284331,460.51531349376137,0,0,normal
17.7582656424473,10.569650124439706,16.003350783782913,253.4428051574972,4.500610106451974,364.8797649681681,0,0,normal
11.476713418396956,11.1069136566554,29.57598810078745,118.462481619135,1.5276008217190906,315.23412741035617,0,0,normal
13.82773090152837,8.298534047794849,26.15106770364013,124.92523614529074,5.904378514125392,268.6209813517759,0,0,normal
12.242255906186164,12.684381041408082,25.569056684635672,248.81449891898237,1.7309849311924974,222.15161010850335,0,0,normal
14.056538148049585,7.626854301982019,28.792625994085064,184.83065340994983,0.415205432171305,427.5300039002995,0,0,normal
15.59768971497201,13.085418988086529,21.40380058675873,225.65324104382023,8.03394970089698,264.87205370951483,0,0,normal
17.442243034131913,5.953341994210469,29.27928913069009,138.70592301956424,5.686833983781478,374.87392221120217,0,0,normal
12.400267644195306,10.920786779582308,23.200733289524024,282.9607165408533,0.5578666751456329,443.2289768087421,0,0,normal
15.622259438582242,7.899621624232028,18.231182876051733,119.99295189540328,7.342225123477153,490.6364315434338,0,0,normal
14.488567548855828,7.473523331498826,27.10940692594272,153.94687601665868,8.432889398014304,397.506002111543,0,0,normal
16.418310272880312,8.29753048809419,26.49263586134064,273.65534657003525,0.9588765517168918,469.6878357067607,0,0,normal
13.924843255431334,6.465383020324694,15.133005461975982,141.1863346535204,4.194986417378557,381.99516530132087,0,0,normal
17.906445142450885,13.68716069062006,22.334897349206763,129.48924716394396,5.9820553369836205,396.5684101227208,0,0,normal
10.803859266164077,6.166671893694361,22.337343036647034,221.61002971934465,2.091803418313589,472.6233267851524,0,0,normal
17.761212782662458,6.153656821863348,15.567434438463,279.66635020054935,1.1435194073576893,433.1675053340368,0,0,normal
19.38497756304102,11.762974438556498,16.410911998083847,149.68950037113902,3.8297318811483394,233.55510186841505,0,0,normal
19.583362549152525,13.478896786284087,28.3040261644806,290.125842671741,8.066957776455983,402.0938492748093,0,0,normal
13.6313538141854,14.008160524078985,25.80662353156074,149.39623435209154,4.509646976382559,368.3195755228744,0,0,normal
15.403786808008736,7.252470467954141,20.619669216217183,102.40897025945566,3.083517913528121,244.6247543831283,0,0,normal
17.38524678176693,7.00779764069483,26.21231178513702,126.4323288297448,1.447631797309462,484.5739562677599,0,0,normal
12.45937491431949,12.580600156487252,26.06655311757259,178.47717021262525,9.837590995566824,342.0284822808817,0,0,normal
18.05358103576148,10.15211576131828,22.76562759164041,171.93677991838314,2.316873797568022,490.92239223454857,0,0,normal
11.673754801197283,11.101097726641418,19.45001834736496,100.41820301226876,2.4124645178635005,405.98842892262417,0,0,normal
11.386423244232972,7.1831044342954,25.966314218930364,295.9046261570503,7.56329642334264,451.0699986811013,0,0,normal
15.445835935951608,5.5864598655492,26.22108211608511,284.87269134871974,2.686107590160212,223.04076653395012,0,0,normal
14.150103812228476,5.012296984662825,15.346525403653107,221.93010648479145,1.56716373891026,287.87320433372446,0,0,normal
13.363957190577311,9.648792970135547,24.799869797168267,234.40780021764917,1.9502813169261468,401.92304065038695,0,0,normal
12.930011845518782,11.39821135320108,27.912528721092198,268.0489489551192,3.845167019285452,486.3887153419733,0,0,normal
11.741661984652088,8.095117396819077,22.445807171402603,199.238941982629,1.9825012713716272,247.60414056485047,0,0,normal
14.589741205879868,14.665427673792664,26.385840034474263,215.2342073780605,9.865157222851517,482.9862126157394,0,0,normal
15.244625537955022,7.194311504052036,20.17059385661705,246.97277575097723,9.697724651729205,300.7411204244588,0,0,normal
17.33179922399841,12.98602646556846,21.835960463566757,157.36147963488733,7.841570352232116,385.2019220518254,0,0,normal
16.263551623212983,11.73886721747347,16.29268144196864,244.8394475762548,9.192458620758574,369.6249873429125,0,0,normal
11.566050873861665,7.487647989640537,18.96515885449118,235.26379868372797,7.755339159499605,224.5961423669664,0,0,normal
15.976081612489292,6.749965077948584,18.454388330070586,106.77757738859924,5.505052664940031,474.7481013657961,0,0,normal
17.793642938628494,8.71184098666884,15.931083551740604,282.41278361391136,8.849639940823028,447.9363609215278,0,0,normal
12.289652887565186,9.430154120641284,21.293012308918705,187.0774852888775,0.9633141736513328,307.83446281154886,0,0,normal
15.819789558551012,12.355444655986163,19.73335883975908,160.38064244425274,6.953879600449695,467.617553245521,0,0,normal
12.473216462566809,7.443774721271251,20.429207198502027,228.01638308640983,8.62291069296661,218.093882845691,0,0,normal
14.551996775281756,7.040597351000676,15.22006321965888,209.17836785175365,1.349499717089515,463.1997053784079,0,0,normal
10.191983550917117,5.079698126474295,28.87769168733065,187.0978497442791,1.3635200477325515,455.94584486047927,0,0,normal
17.24460754592364,14.663108775163776,28.04734942318413,132.80677816876903,3.54275665248013,370.9686993762271,0,0,normal
18.237968764368546,6.058122710177409,22.779067570052725,194.64486335575404,5.033617761465655,395.565252523503,0,0,normal
13.692528339534544,7.649345316384005,19.59524526582589,275.22595068503205,5.408760819919396,497.8259260883165,0,0,normal
14.340078323170696,6.729530564843529,27.83985521622236,107.59273136961286,3.6277893854226417,237.8686319364023,0,0,normal
11.258344047757348,6.8702199263034025,15.439750853958945,211.21787639317543,3.559800744176348,429.63113796685815,0,0,normal
11.772851796602009,7.180736129732873,27.31971890290756,172.30766639479455,7.7200584568434945,436.4215045999357,0,0,normal
12.321095570232382,10.30395100288458,17.875607745225125,271.4539747411774,6.661865333346565,290.6886980878745,0,0,normal
15.418143466657272,7.732910002400688,22.890666947296147,217.56809852252545,0.0690363175871455,454.6954756639525,0,0,normal
17.597064948025643,6.327795078853092,17.03439183952245,170.95046754848016,9.68825431813652,363.8653214665518,0,0,normal
18.92183886844006,11.676188191595216,24.599040388572945,131.3042288639677,7.000112296861884,335.7671629806889,0,0,normal
12.289873911495654,9.14837223879292,28.269795193328005,127.30192960670912,5.022319853724556,476.0654005258039,0,0,normal
11.336262310540032,10.472061086953904,29.46130694815709,158.0345738200989,8.666617525434294,212.50364950485232,0,0,normal
19.53384829212275,10.937558697314588,21.624304162204684,198.6035513675496,1.1326082703900753,458.4141213642866,0,0,normal
14.185055619191518,10.947062368311975,17.485153291757605,268.4222982563264,0.5817667706716734,496.8396264552897,0,0,normal
11.062878998780182,7.065520198912192,21.026762022461668,155.30014140370872,1.964936242780975,318.03067722631937,0,0,normal
13.101595522601857,7.651096237287199,27.39355314529316,260.42840596192434,9.780917591345222,202.6027619589488,0,0,normal
17.59844048188066,8.794503682661514,21.34580194988181,132.34286071561013,7.429853100791014,226.63614365866624,0,0,normal
19.55849770759561,6.728997160120231,29.35821937301476,272.84797893713267,9.939418134610692,319.9864345269359,0,0,normal
10.283772896540848,11.532960083568888,22.89183319651434,262.8523891969578,3.3123492612134875,234.24419921541764,0,0,normal
15.877820429745787,5.9293881840764495,27.616132475668092,220.4149347381272,4.2641542039816525,308.523873434048,0,0,normal
19.3053268439568,9.573366547069462,18.298148765696038,234.6018978049636,7.937563018235966,430.38550254452457,0,0,normal
16.208199752835174,8.545628372335123,16.681593140296087,225.043720766972,5.344379257565317,273.35724464769044,0,0,normal
14.446680733898472,6.340587334251162,24.141343534939505,150.49263964227393,4.555833089504649,329.3716713601615,0,0,normal
10.277739653452649,14.88298001649562,18.64347457499152,157.2288689820388,1.991328733745067,489.3009469441885,0,0,normal
15.310782552255745,7.113089544311434,27.17441686732127,129.7951599433715,5.186635814589206,356.9346592977155,0,0,normal
18.79823599209673,10.472529483656633,22.77260241898208,281.16433427135763,3.3502177368023367,321.3210684841811,0,0,normal
11.126348836989909,6.15722797204872,21.378231378079438,108.88812526822184,2.075129138206889,359.80729661648525,0,0,normal
18.267232546416533,5.8190239510647634,20.84789170520827,296.45214146198214,8.727479297198359,334.3975578244084,0,0,normal
19.901024779883173,5.235986731832924,22.85190163809952,232.784157759646,6.360960805594125,279.8201847300565,0,0,normal
14.145276295187273,5.915646280833299,17.78773599693373,246.86985746049828,8.071575372636818,477.9185734655826,0,0,normal
17.330537540480286,13.258929948670716,21.06461152961523,104.37045759933754,2.78127642964038,426.29726287087846,0,0,normal
18.428396919509492,8.401712825085301,25.94625308516869,109.56392875494537,1.7727484456382123,255.1788289810656,0,0,normal
10.721853243209695,5.13668240290335,19.310058390127725,161.1752963611969,2.124396550813532,393.07542719084654,0,0,normal
17.7000040344793,14.752987642527682,22.59460939808936,109.3377567715456,0.0667298781599801,477.9615593913627,0,0,normal
10.56883273044085,12.407973241116782,24.71793653253665,178.56835939153677,1.1612777107459404,353.1692104530722,0,0,normal
17.383202095303897,10.16236269438514,25.170988875820196,159.36995699793965,6.442437820758299,281.8943801013347,0,0,normal
18.915842463531582,10.175660202447212,19.679181652405838,245.14365813092223,6.290200089283658,250.8060766307216,0,0,normal
17.07766294583847,9.402496794731016,22.06158451973708,221.1703737904809,3.7514987774944153,475.2062267523934,0,0,normal
13.439881894759989,7.911178686820187,29.08538102032816,247.13727261931143,1.5249124818137083,270.9388163215221,0,0,normal
14.941518199257189,7.243792210265301,16.761938835476876,122.31496319053124,7.389239757550299,336.4277224469307,0,0,normal
13.022097736089346,13.002148250090434,24.35499722659248,230.3027341363249,8.844283315818695,355.6597032036418,0,0,normal
14.708873727168545,5.3000405373733,22.90539635663461,220.08883183597555,0.0663630327392827,480.7269983376706,0,0,normal
16.24740277968328,8.66698313564867,20.163384390473286,200.72140298240623,1.4925052300048636,226.5627588741802,0,0,normal
17.23093511666937,12.170580321874116,27.726490642146317,202.1893790959857,6.286472255630189,272.5703998670133,0,0,normal
13.007191080035016,13.21262352904264,24.468151651088775,108.82716228368554,1.0126908966270187,301.7258329128907,0,0,normal
19.68319009892192,11.322426044627417,15.847801412147426,257.1611567181746,4.479828378069906,297.1043805850552,0,0,normal
17.302832984080005,6.191288845644828,21.109089586997463,251.83257749490247,2.436507921852211,439.9860970429313,0,0,normal
13.0210982753212,14.8724102863906,28.274159104352847,102.76368778988068,1.1670411671207392,482.96133867765695,0,0,normal
18.62337421196203,6.165494509601516,27.28200125823605,116.6212403312266,1.7627575471844004,469.7258967780362,0,0,normal
12.3543906249295,8.94331842805741,18.71386484882232,293.5350430160091,5.238712266050484,352.88303612919094,0,0,normal
17.45560606622986,9.31601455599508,24.736909926911807,186.23825469383456,4.055668018097851,409.95225099164986,0,0,normal
17.26625413170425,9.312760779677603,23.350924157171228,116.18087907700551,3.405547743710016,455.4176163466423,0,0,normal
15.484687511109817,9.39219621695903,18.056772176657617,158.66619089308247,1.6858029599122404,315.1672238747349,0,0,normal
14.264452980109809,12.695623037101086,27.61792731962064,273.126863231775,8.356573046762245,436.5727889662381,0,0,normal
15.518689817296243,5.408836647215386,28.94459038409927,233.50175299507703,2.4904997187468814,255.84197290914207,0,0,normal
16.20832423020369,14.035708389745224,22.10115218319797,117.03295285462325,4.687917716104524,466.8874922251757,0,0,normal
14.059543649811076,11.458796173066968,29.98630716473357,249.51893206298664,1.0715312160690638,211.74832483101653,0,0,normal
10.600690820345044,13.27407552453239,17.355154533382528,133.0805934219567,3.837942612212189,272.6554686483811,0,0,normal
18.196895879024265,12.592761358410003,28.179453952204227,290.21188791562577,8.57458907636374,454.6058158522237,0,0,normal
11.46483018707763,8.919330946100683,26.461646763646307,181.56306879387688,0.852989093954788,257.63003774906224,0,0,normal
13.13565120637088,9.662877543077949,18.168328511248607,211.5113580785918,4.807659225661101,390.95816336631833,0,0,normal
16.7953192357584,10.945679789390912,21.696524324507006,116.75880475563888,6.032620484853897,249.7949772718169,0,0,normal
19.37032265928105,9.540061611473575,17.83022375852186,118.7823032426864,6.504553819501847,485.8993396725765,0,0,normal
18.567012505326552,14.96851719227456,18.8115248027884,189.05233456689328,8.79401691325133,443.4980047556581,0,0,normal
15.779947417618423,12.737743097982229,24.82800000745376,187.7327522814604,3.664338128457522,282.42760640680206,0,0,normal
17.345718979255167,11.9558425387638,17.635515128476705,269.17369667814853,9.549277283256169,394.06285982431854,0,0,normal
12.1017876698345,11.276977846091643,17.57867497329122,104.61966597548223,5.490390851154964,454.9146344791012,0,0,normal
14.068574992508646,5.601677162062488,23.321408384346004,220.359472965408,3.584059023149655,280.4097624147511,0,0,normal
12.983126728919204,14.077589838587237,15.876571724379742,120.04943625481026,9.149143934903885,327.7981432551891,0,0,normal
19.06405817564393,9.402737090091826,29.082533992562524,299.6544839749231,8.971774765991857,257.04708406943803,0,0,normal
13.294984896361528,11.06508600133776,19.01431392156735,259.91695320020347,8.748508144364994,421.3580379687703,0,0,normal
14.470745728462305,13.60130733897989,22.58123793374022,228.9242878278413,8.874766281432429,362.4135790629483,0,0,normal
12.21176148704,14.60795759598637,18.364168219353733,237.37802730351453,6.600440199806624,363.7346173880205,0,0,normal
19.749942364146023,7.081159845191468,27.04088530463773,186.58530735962896,5.882336700774355,228.0016968997325,0,0,normal
19.367691916098,9.316390444109,18.60877760043412,214.0372599239746,9.05790952756982,219.33346577415077,0,0,normal
19.86900403196981,10.17293395585346,20.917393418099312,277.0793509521563,8.010242245097865,419.64057604121854,0,0,normal
13.95367956388772,6.587491732485804,29.137565839991904,169.2530465173047,2.25842247815333,472.23958807131135,0,0,normal
19.897110026222425,8.920904873113988,19.81171167504949,292.75369383817485,2.392131346346252,237.3950243312201,0,0,normal
18.62393217525662,12.286510412472124,19.27085537718347,299.320594630541,2.019884582682389,337.31740779575705,0,0,normal
14.343462235567788,14.728503720511387,19.02754111242253,100.25573898730724,4.585700968861753,443.1705828807562,0,0,normal
11.671120035454903,13.24958205388268,15.894096305644664,173.24152677393283,7.4603529669130255,350.30277478432845,0,0,normal
13.995446714441204,13.839648797204832,16.50787493353092,252.9445639507849,7.279415021237845,415.9312754596117,0,0,normal
13.063974566039285,8.626840309903429,27.99093724711207,162.08439972663723,4.524498957142108,367.8787872879979,0,0,normal
14.12610653289518,11.419501041152978,24.997228377516368,194.66919251165257,5.192355555169982,365.47765169484137,0,0,normal
19.8816526350519,13.004039269793417,20.1724691511854,159.19373231635907,1.2040115984883848,395.3787120724167,0,0,normal
10.993678334469054,6.989725075522721,22.95464548161018,270.2060987533139,5.526727035374883,222.86679720336775,0,0,normal
18.94478252222252,6.683077494147519,21.64825334410517,230.64559316004008,4.158726608647553,284.04364443257697,0,0,normal
16.43315446983008,9.428814164443066,20.2484141694608,247.9777501408242,2.91132533932336,230.0437641437361,0,0,normal
12.200512391712255,6.048149191401359,29.463245656472026,248.5074296289203,3.3562671433095077,285.0211214969994,0,0,normal
12.096835928062482,7.431531467824055,25.04103607213124,118.3518017507794,5.7810827917069885,284.6817666942411,0,0,normal
13.515509140616428,13.780777081641116,27.984301957955857,276.2805829646546,5.60174965138582,207.07247168463704,0,0,normal
13.838154564088052,9.28531208215109,24.84491968418644,256.4906831110568,8.302279326831258,377.2714109238918,0,0,normal
15.412326225103056,7.169835765162093,16.924286078739147,266.89558785706083,2.798552436616817,414.4190140859349,0,0,normal
18.52452835337716,8.04452109043955,19.63772470878766,287.64426206898287,2.576613023145966,280.22207570881665,0,0,normal
17.37304802503903,14.634972361102069,29.58540900680933,217.44832836220831,5.014478634092654,460.55085874306656,0,0,normal
14.716410090044796,9.05944765735211,16.16453404788907,237.24751915661835,5.2994124697018,414.1862130447721,0,0,normal
15.72790686773115,11.141616223154514,20.033876321673468,147.38717774964192,3.148849934759178,347.2271291019441,0,0,normal
18.389084253696403,8.670314966468062,25.28551741914265,107.46467038261072,9.11223518826405,358.3609803185751,0,0,normal
11.917661503357436,13.117134849554317,25.034944003418342,124.8105852630049,4.903628087566199,496.4952045290414,0,0,normal
15.258413584359255,13.232279151316362,29.90154304932989,276.3419023106212,8.475179962899686,321.0949758711447,0,0,normal
15.531953874633846,11.334885046942512,17.581031148695406,159.78286315119277,1.27032647659429,400.7161891066348,0,0,normal
13.191208565596977,7.869679657626813,25.808206651013403,289.85891381497663,7.334293951183533,299.33329291228574,0,0,normal
18.84855220462649,14.767607010869462,26.804985848511983,199.48150078032432,6.388489413663702,317.17190393672735,0,0,normal
15.628867569765116,13.894795607042484,22.241051858057183,182.0133923298236,1.537832653235336,492.5772057527388,0,0,normal
17.973224306913835,7.886357712847197,15.596067594518434,249.51400233617343,3.497033596975825,489.4434262687993,0,0,normal
15.267434049140707,5.06308057153597,25.11376629317582,166.66378883063837,7.531332868251251,310.4122553629433,0,0,normal
17.227223861155156,8.335225898343147,22.988546954391587,264.6522236302959,0.1239994510020281,271.76268718344386,0,0,normal
12.294905840499212,10.311322012083156,26.18011056580699,266.22582529028034,8.241254464141758,282.22221460153526,0,0,normal
11.299687453424031,12.60268339156448,29.06264697924108,202.1525869840089,3.102526946275609,402.9686274214413,0,0,normal
10.131622332842534,8.965063180006489,15.929071822418388,125.93015102588352,2.250172889197608,316.57161612875234,0,0,normal
10.602518947895984,6.707949073819055,19.20493586236546,292.1820959389444,5.946774693792825,419.9583699091627,0,0,normal
17.948407789766147,7.163333966745814,18.74101122291207,282.16383381993614,0.0541746184770675,494.0743000022409,0,0,normal
11.753847159153128,9.884259661550988,20.421085716949563,262.8503646010633,0.0855340115588954,385.5388256709458,0,0,normal
14.347438841661774,6.359071877374412,23.76548511979471,244.32313863159808,5.054104721965552,290.9194236309578,0,0,normal
15.651173658580875,12.133377730962405,22.432100006560415,152.57439439461697,0.8806003992664968,348.7172350547612,0,0,normal
16.84464545543955,9.340312377471326,26.41678682731376,200.393042351664,3.004777175167672,234.71104165274335,0,0,normal
10.301274196885656,11.555149555885311,21.587094335076635,223.6336002566134,5.754169764683335,421.7792208225093,0,0,normal
18.550051174277105,10.72412330777387,27.13870267068965,162.27492603566617,9.231465871068156,240.69938444857405,0,0,normal
18.96981457607345,9.98489692416431,29.58711563676684,291.862270664051,8.84631440756982,450.842324062336,0,0,normal
17.066843221479573,12.346758523236534,27.189854191068022,242.858231801671,1.6712818089923875,431.2204561327594,0,0,normal
11.134907578704006,14.146170815787972,21.639485663036915,156.59212214713887,7.504322709204311,490.86305127224927,0,0,normal
14.206570645098228,11.91197396244818,20.981598054175187,202.72257980107725,6.389716431283082,424.536747571152,0,0,normal
11.082072769426668,8.803252322523374,28.50321740610738,211.41677945737587,8.47810413060162,236.3006994315824,0,0,normal
19.542173420370464,12.45849701397854,27.5107387981677,237.2093464064272,3.180890303290791,357.6886982964909,0,0,normal
17.629487884951345,14.586670077612292,25.460450577672773,208.3547013163157,7.659596245583147,336.89599449119305,0,0,normal
14.07597066228552,9.453741442843697,25.482054009153167,137.89006509352097,9.72500023708329,442.9068374564458,0,0,normal
13.526583937004244,13.861147109116684,27.741332304449053,283.8134924504289,8.41875942240608,334.95812360415783,0,0,normal
10.027592271022336,12.417533679069388,19.478642873563476,152.17067436030652,3.533703803453726,422.1569634277878,0,0,normal
15.784749144488716,13.278412740442445,28.091251138464614,232.84351614914132,8.952525845663606,217.9031062370104,0,0,normal
13.55859494169923,7.441672161379579,17.09673503026018,236.87706796308885,7.107677575169163,406.3439899686066,0,0,normal
16.800087810354,6.935684785043707,18.152139286415064,204.5802581738745,8.472944028081113,418.5288672684848,0,0,normal
15.908778694653009,7.839491353915959,28.908701795996517,137.03843225238944,4.411608894766342,285.05932188602367,0,0,normal
15.059269648089485,9.322949939051156,29.49686989412873,288.29259397554654,7.178283674040452,336.0573130180046,0,0,normal
19.033794419395885,8.592541252118036,24.088346014586797,210.59894050489504,6.987290315992569,330.2430655529841,0,0,normal
16.727618078744428,11.178399327351675,29.208043224935626,172.26662321166924,8.358604480443857,419.85775677807055,0,0,normal
15.998721359423538,12.067487419850671,17.608843758253542,283.463411471778,6.409012914108261,486.0616349340993,0,0,normal
16.729411152438153,10.80812757627271,19.692330281717997,294.92053062986724,7.870315812102017,468.48040251761137,0,0,normal
12.750800188890544,14.974344668002765,22.107384087796454,166.7383284944027,6.663182333600815,456.478168324598,0,0,normal
14.318429330359088,14.601449421542798,23.747308119601858,247.9345634971444,1.2403461178621331,235.1152346572606,0,0,normal
18.209497118195607,12.286904577124822,24.118288836461,183.7674347190384,3.054678285176472,436.446040135718,0,0,normal
11.61240396251504,12.018315095828097,23.198849448548053,130.62874827709155,7.802780333872734,328.99774271792205,0,0,normal
14.396797625694404,14.63763469703473,15.44875686773972,269.90831364055623,5.2993435147496015,325.6612023761771,0,0,normal
12.38482490450368,5.492056444261426,25.417639800436845,241.11828312181527,4.096476277311577,342.9307019617097,0,0,normal
11.142388279728795,6.244317058893801,28.0005029326804,262.9754248623896,5.8294779509894425,252.19340287049448,0,0,normal
11.86409086480953,6.329671101906264,29.25195699787418,203.8815079083975,0.7004700830762489,343.6255680445159,0,0,normal
16.802384637625842,10.194621893659845,20.61628879792006,101.6211684628771,7.36518142528729,318.6835419856457,0,0,normal
